Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Java Developer,SYNECHRON,2025-10-25,Mumbai,3-7 Years,"['java expertise', 'problem solving', 'software development', 'team collaboration', 'software engineering', 'software developer', 'java programming']",https://m.timesjobs.com/mobile/job-detail/java-developer-synechron-mumbai-3-to-7-yrs-jobid-weJsMv6qJthzpSvf__PLUS__uAgZw==&bc=+&sequence=127,2025-11-11
Java Backend Developer,SYNECHRON,2025-10-25,Bengaluru,7-15 Years,"['java programming proficiency', 'agile methodology familiarity', 'information technology', 'hibernate', 'software requirements', 'intellij idea', 'oop', 'mysql', 'netbeans', 'oracle', 'eclipse', 'struts']",https://m.timesjobs.com/mobile/job-detail/java-backend-developer-synechron-bengaluru-bangalore-7-to-15-yrs-jobid-iw0A856tHt5zpSvf__PLUS__uAgZw==&bc=+&sequence=321,2025-11-11
Software Engineer- JAVA,Clarivate,2025-10-25,Bengaluru,2-5 Years,"['java development', 'spring boot framework', 'microservices architecture', 'database management', 'api security', 'django', 'postgresql', 'debugging', 'software engineer']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-clarivate-bengaluru-bangalore-2-to-5-yrs-jobid-O68__PLUS__p4NJkbJzpSvf__PLUS__uAgZw==&bc=+&sequence=320,2025-11-11
Software Development Engineer Java Nodejs,trellix,2025-10-25,Bengaluru,3-7 Years,"['java programming', 'node', 'js development', 'cloud services', 'docker & kubernetes', 'test automation', 'authoring', 'artificial intelligence', 'security', 'apache', 'iam', 'mysql', 'rest', 'github', 'access management', 'messaging', 'node.js']",https://m.timesjobs.com/mobile/job-detail/software-development-engineer-java-nodejs-trellix-bengaluru-bangalore-3-to-7-yrs-jobid-HxPW2IcVHw9zpSvf__PLUS__uAgZw==&bc=+&sequence=829,2025-11-11
Senior Software Engineer (Java),Johnson Controls,2025-10-24,Bengaluru,4-7 Years,"['java application development', 'middleware development', 'information technology', 'rest api', 'socket programming', 'ds', 'javascript', 'nosql', 'soap', 'jquery', 'docker', 'git', 'linux', 'svn', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-johnson-controls-bengaluru-bangalore-4-to-7-yrs-jobid-TOtCP2GWZE5zpSvf__PLUS__uAgZw==&bc=+&sequence=648,2025-11-11
Full Stack Java Developer,ORACLE,2025-10-24,Hyderabad,3-5 Years,"['full stack development', 'java programming', 'sql/plsql proficiency', 'linux scripting', 'spring', 'jpa', 'data structures', 'software engineering', 'oracle', 'weblogic', 'javascript', 'java developer']",https://m.timesjobs.com/mobile/job-detail/full-stack-java-developer-oracle-hyderabad-secunderabad-3-to-5-yrs-jobid-igAOhXivPFlzpSvf__PLUS__uAgZw==&bc=+&sequence=646,2025-11-11
Backend - Engineering Manager ( Java ),Paytm,2025-10-24,Bengaluru,9-12 Years,"['java programming', 'microservices architecture', 'cloud migration', 'performance tuning', 'team leadership', 'storage', 'brewing', 'api', 'rdbms', 'messaging', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/backend-engineering-manager-java-paytm-bengaluru-bangalore-9-to-12-yrs-jobid-um4vFgKamCxzpSvf__PLUS__uAgZw==&bc=+&sequence=545,2025-11-11
Java Full Stack Developer,kyndryl,2025-10-24,Bengaluru,2-4 Years,"['software development', 'problem solving', 'microservices architecture', 'unit testing', 'docker', 'oop', 'java', 'xml', 'devops', 'debugging', 'json', 'software engineering', 'rest', 'python', 'nosql', 'messaging', '.net']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-kyndryl-bengaluru-bangalore-2-to-4-yrs-jobid-pM4karkBjH9zpSvf__PLUS__uAgZw==&bc=+&sequence=647,2025-11-11
Java Full Stack Developer,ORACLE,2025-10-24,Hyderabad,5-7 Years,"['full stack development', 'spring framework', 'sql/plsql proficiency', 'linux scripting', 'docker', 'java', 'debugging', 'jpa', 'data structures', 'software engineering', 'oracle', 'weblogic', 'javascript', 'java developer']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-oracle-hyderabad-secunderabad-5-to-7-yrs-jobid-s9ghRl2SQoNzpSvf__PLUS__uAgZw==&bc=+&sequence=610,2025-11-11
Principal Consultant - Java Microservices,ORACLE,2025-10-24,Bengaluru,5-8 Years,"['oracle pl/sql expertise', 'web services implementation', 'banking processes understanding', 'oracle weblogic', 'xml', 'j2ee', 'javascript', 'spring boot', 'oracle sql']",https://m.timesjobs.com/mobile/job-detail/principal-consultant-java-microservices-oracle-bengaluru-bangalore-5-to-8-yrs-jobid-izVsbftMtNlzpSvf__PLUS__uAgZw==&bc=+&sequence=520,2025-11-11
Technical Lead- Java Backend,Paytm,2025-10-24,Mumbai,8-12 Years,"['java development', 'spring framework', 'microservices architecture', 'database management', 'orchestration', 'docker', 'security', 'git', 'spring mvc', 'devops', 'api', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/technical-lead-java-backend-paytm-mumbai-bengaluru-bangalore-noida-greater-noida-8-to-12-yrs-jobid-Yj5h7MYddndzpSvf__PLUS__uAgZw==&bc=+&sequence=611,2025-11-11
Senior Java Microservice Developer,ORACLE,2025-10-24,Mumbai,5-7 Years,"['microservices architecture', 'technical design expertise', 'continuous learning mindset', 'automated testing techniques', 'orchestration', 'docker', 'rest', 'oracle']",https://m.timesjobs.com/mobile/job-detail/senior-java-microservice-developer-oracle-mumbai-5-to-7-yrs-jobid-PE__PLUS__04N0J6ZpzpSvf__PLUS__uAgZw==&bc=+&sequence=614,2025-11-11
Senior Architect - Java Cloud,Unisys,2025-10-24,Bengaluru,5-10 Years,"['application transformation', 'cloud architecture', 'devsecops integration', 'complex solution design', 'revenue growth strategy', 'java', 'devops', 'python', 'javascript', 'security', 'cloud services', 'software delivery', 'access management', 'nist', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-architect-java-cloud-unisys-bengaluru-bangalore-5-to-10-yrs-jobid-MaavlBzT9q1zpSvf__PLUS__uAgZw==&bc=+&sequence=613,2025-11-11
Senior Java Developer - Bangalore,Photon,2025-10-24,Bengaluru,6-9 Years,"['java development', 'spring boot', 'restful services', 'streaming data', 'message bus systems', 'java developer', 'devops']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-bangalore-photon-bengaluru-bangalore-6-to-9-yrs-jobid-ryry5OG1FatzpSvf__PLUS__uAgZw==&bc=+&sequence=615,2025-11-11
Java Full stack Developer,IQVIA,2025-10-24,Bengaluru,0-1 Years,"['software development object oriented programming front end development back end development database management', 'python', 'css', 'javascript', 'ruby', 'php', 'html', 'website development']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-iqvia-bengaluru-bangalore-0-to-1-yrs-jobid-Pou7o3z34EFzpSvf__PLUS__uAgZw==&bc=+&sequence=616,2025-11-11
SR. SOFTWARE ENGINEER - JAVA,Apexon,2025-10-24,Pune,5-8 Years,"['backend development', 'microservices architecture', 'ci/cd integration', 'java springboot', 'cloud services', 'rest api', 'senior software engineer', 'devops', 'javascript', 'nosql', 'messaging', 'hl7', 'software design', 'mvc framework', 'mobile', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-java-apexon-pune-5-to-8-yrs-jobid-3t2o6r0jQQtzpSvf__PLUS__uAgZw==&bc=+&sequence=653,2025-11-11
Java UI Developer - PMTS,ORACLE,2025-10-24,Bengaluru,5-7 Years,"['software development', 'debugging applications', 'cloud solutions', 'database management', 'oracle', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/java-ui-developer-pmts-oracle-bengaluru-bangalore-5-to-7-yrs-jobid-793kj0NM8h5zpSvf__PLUS__uAgZw==&bc=+&sequence=654,2025-11-11
Senior Fullstack Java Developer,SRIJAN TECHNOLOGIES,2025-10-24,Gurgaon,4-9 Years,"['full stack java', 'spring boot', 'react', 'js development', 'database management', 'test driven development', 'orchestration', 'message broker', 'react.js', 'api', 'java developer', 'infrastructure', '.net', 'gateway']",https://m.timesjobs.com/mobile/job-detail/senior-fullstack-java-developer-srijan-technologies-gurgaon-4-to-9-yrs-jobid-2j5tuw5LOf1zpSvf__PLUS__uAgZw==&bc=+&sequence=617,2025-11-11
Core JAVA Technical Lead,Sopra Steria,2025-10-24,Bengaluru,6-8 Years,"['java development', 'eclipse rcp framework', 'restful api integration', 'agile/safe methodologies', 'c/c programming', 'maven', 'forms']",https://m.timesjobs.com/mobile/job-detail/core-java-technical-lead-sopra-steria-bengaluru-bangalore-6-to-8-yrs-jobid-QU6fdWFsBB5zpSvf__PLUS__uAgZw==&bc=+&sequence=618,2025-11-11
Senior PLSQL JAVA Support Specialist,ORACLE,2025-10-24,Pune,1-2 Years,"['microservices understanding', 'incident management familiarity', 'troubleshooting proficiency', 'orchestration', 'soa', 'plsql', 'java', 'xml', 'j2ee', 'shell scripting', 'html', 'python', 'adf', 'oracle', 'javascript', 'web technologies', 'websphere', 'oid', 'docker', 'oim', 'bpel', 'cloud services']",https://m.timesjobs.com/mobile/job-detail/senior-plsql-java-support-specialist-oracle-pune-1-to-2-yrs-jobid-6o8mmYN9UTBzpSvf__PLUS__uAgZw==&bc=+&sequence=727,2025-11-11
Java Developer,kyndryl,2025-10-24,Bengaluru,2-5 Years,"['software development', 'java programming', 'cloud architecture', 'api development', 'frontend technologies', 'intellij', 'sql', 'docker', 'devops', 'json', 'software engineering', 'rest', 'junit', 'github', 'maven', 'microsoft azure', 'eclipse']",https://m.timesjobs.com/mobile/job-detail/java-developer-kyndryl-bengaluru-bangalore-2-to-5-yrs-jobid-qvYUkHwdRkpzpSvf__PLUS__uAgZw==&bc=+&sequence=131,2025-11-11
"Java Software Engineer, VP",NatWest Group,2025-10-24,Bengaluru,5-10 Years,"['java development', 'api management', 'microservices architecture', 'devops practices', 'spring framework', 'hibernate', 'docker', 'software engineer', 'software engineering', 'rest', 'mq', 'messaging', 'web technologies']",https://m.timesjobs.com/mobile/job-detail/java-software-engineer-vp-natwest-group-bengaluru-bangalore-5-to-10-yrs-jobid-rGO__SLASH__1Q09__SLASH__UlzpSvf__PLUS__uAgZw==&bc=+&sequence=598,2025-11-11
Java Script - Senior Developer,Valtech,2025-10-24,Gandhinagar,5-8 Years,"['javascript applications', 'react', 'js expertise', 'node', 'js proficiency', 'tdd approach', 'agile methodologies', 'telematics', 'docker', 'react.js', 'node.js']",https://m.timesjobs.com/mobile/job-detail/java-script-senior-developer-valtech-gandhinagar-5-to-8-yrs-jobid-38xOCqHysIdzpSvf__PLUS__uAgZw==&bc=+&sequence=565,2025-11-11
Senior Software Engineer (Java),CDK Global,2025-10-24,Hyderabad,0-2 Years,"['java programming', 'spring framework', 'sql database', 'problem solving', 'technical documentation']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-cdk-global-hyderabad-secunderabad-0-to-2-yrs-jobid-ZtMlIziKfPpzpSvf__PLUS__uAgZw==&bc=+&sequence=564,2025-11-11
"Java Software Engineer, VP",NatWest Group,2025-10-24,Bengaluru,5-10 Years,"['java development', 'api management', 'microservices architecture', 'devops practices', 'spring framework', 'hibernate', 'docker', 'software engineer', 'software engineering', 'rest', 'mq', 'messaging', 'web technologies']",https://m.timesjobs.com/mobile/job-detail/java-software-engineer-vp-natwest-group-bengaluru-bangalore-5-to-10-yrs-jobid-rGO__SLASH__1Q09__SLASH__UlzpSvf__PLUS__uAgZw==&bc=+&sequence=567,2025-11-11
Senior Java Analyst Developer,CITI,2025-10-24,Malaysia,5-12 Years,"['java programming expertise', 'applications systems analysis', 'algorithms', 'senior programmer', 'fx', 'security', 'couchbase', 'data structures', 'middleware', 'nosql', 'tibco ems', 'it planning']",https://m.timesjobs.com/mobile/job-detail/senior-java-analyst-developer-citi-malaysia-5-to-12-yrs-jobid-25X7kkrUt39zpSvf__PLUS__uAgZw==&bc=+&sequence=569,2025-11-11
Software Engineer Specialist - Java (8-10 years) core java and Springboot,FIS,2025-10-24,Bengaluru,8-10 Years,"['core java development', 'jee applications', 'spring frameworks', 'sql database management', 'web services development', 'security', 'git', 'j2ee', 'rest', 'oracle', 'maven', 'java developer', 'spring boot', 'soap']",https://m.timesjobs.com/mobile/job-detail/software-engineer-specialist-java-8-10-years-core-java-and-springboot-fis-bengaluru-bangalore-gurgaon-8-to-10-yrs-jobid-cLzVBu2z0GJzpSvf__PLUS__uAgZw==&bc=+&sequence=697,2025-11-11
"Lead - Java Developer (Java, Spring Boot, Typescript, API & AWS)",CARRIER,2025-10-24,Hyderabad,6-10 Years,"['java development', 'api integration', 'aws cloud services', 'typescript coding', 'system architecture', 'database', 'devops', 'java developer', 'nosql', 'infrastructure', 'service design']",https://m.timesjobs.com/mobile/job-detail/lead-java-developer-java-spring-boot-typescript-api-aws-carrier-hyderabad-secunderabad-6-to-10-yrs-jobid-lF79tv3sVjBzpSvf__PLUS__uAgZw==&bc=+&sequence=687,2025-11-11
Principal Lead Developer - Java Microservices,ORACLE,2025-10-24,Bengaluru,1-4 Years,"['java / jee', 'spring boot', 'microservices development', 'cloud development', 'automated testing', 'css', 'html5', 'j2ee', 'debugging', 'jpa', 'software engineering', 'rest', 'oracle', 'problem solving', 'team player', 'javascript']",https://m.timesjobs.com/mobile/job-detail/principal-lead-developer-java-microservices-oracle-bengaluru-bangalore-1-to-4-yrs-jobid-c2i3PAilNlpzpSvf__PLUS__uAgZw==&bc=+&sequence=735,2025-11-11
Java Backend Dev - PUNE location,Fulcrum Digital,2025-10-24,Pune,3-5 Years,"['java development', 'software testing', 'microservices architecture', 'rest api security', 'agile methodologies', 'exception handling', 'sql', 'spring', 'java ee', 'debugging', 'data structures', 'jpa', 'singleton', 'problem solving', 'spring boot', 'spring security', 'infrastructure', 'splunk']",https://m.timesjobs.com/mobile/job-detail/java-backend-dev-pune-location-fulcrum-digital-pune-3-to-5-yrs-jobid-UeTE0T5rBoZzpSvf__PLUS__uAgZw==&bc=+&sequence=738,2025-11-11
Java Developer - C10,CITI,2025-10-24,Malaysia,2-5 Years,"['java development', 'microservices architecture', 'ci/cd pipeline', 'systems analysis', 'problem resolution', 'j2ee', 'pl/sql', 'python']",https://m.timesjobs.com/mobile/job-detail/java-developer-c10-citi-malaysia-2-to-5-yrs-jobid-zcNtSQGcS2lzpSvf__PLUS__uAgZw==&bc=+&sequence=487,2025-11-11
Backend - Engineering Manager ( Java ),Paytm,2025-10-24,Bengaluru,9-12 Years,"['java programming', 'microservices architecture', 'cloud migration', 'performance tuning', 'team leadership', 'storage', 'brewing', 'api', 'rdbms', 'messaging', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/backend-engineering-manager-java-paytm-bengaluru-bangalore-9-to-12-yrs-jobid-um4vFgKamCxzpSvf__PLUS__uAgZw==&bc=+&sequence=577,2025-11-11
Java Developer,IG Group,2025-10-24,Bengaluru,3-4 Years,"['java development', 'messaging technology', 'spring boot', 'technical documentation', 'java developer', 'jdk', 'api']",https://m.timesjobs.com/mobile/job-detail/java-developer-ig-group-bengaluru-bangalore-3-to-4-yrs-jobid-ix1ROqnZUDVzpSvf__PLUS__uAgZw==&bc=+&sequence=147,2025-11-11
Java Full Stack Developer,ORACLE,2025-10-24,Hyderabad,5-7 Years,"['full stack development', 'spring framework', 'sql/plsql proficiency', 'linux scripting', 'docker', 'java', 'debugging', 'jpa', 'data structures', 'software engineering', 'oracle', 'weblogic', 'javascript', 'java developer']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-oracle-hyderabad-secunderabad-5-to-7-yrs-jobid-s9ghRl2SQoNzpSvf__PLUS__uAgZw==&bc=+&sequence=586,2025-11-11
Technical Lead- Java Backend,Paytm,2025-10-24,Mumbai,8-12 Years,"['java development', 'spring framework', 'microservices architecture', 'database management', 'orchestration', 'docker', 'security', 'git', 'spring mvc', 'devops', 'api', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/technical-lead-java-backend-paytm-mumbai-bengaluru-bangalore-noida-greater-noida-8-to-12-yrs-jobid-Yj5h7MYddndzpSvf__PLUS__uAgZw==&bc=+&sequence=587,2025-11-11
Senior Java Software Engineer,BlueOptima,2025-10-24,Mexico,7-10 Years,"['java development', 'database optimization', 'spring boot', 'agile methodologies', 'team leadership', 'senior software engineer', 'hibernate', 'sql', 'docker', 'linux', 'j2ee', 'java ee', 'problem solving']",https://m.timesjobs.com/mobile/job-detail/senior-java-software-engineer-blueoptima-mexico-bengaluru-bangalore-gurgaon-7-to-10-yrs-jobid-vrbxyxhzpKZzpSvf__PLUS__uAgZw==&bc=+&sequence=510,2025-11-11
Senior Architect - Java Cloud,Unisys,2025-10-24,Bengaluru,5-10 Years,"['application transformation', 'cloud architecture', 'devsecops integration', 'complex solution design', 'revenue growth strategy', 'java', 'devops', 'python', 'javascript', 'security', 'cloud services', 'software delivery', 'access management', 'nist', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/senior-architect-java-cloud-unisys-bengaluru-bangalore-5-to-10-yrs-jobid-MaavlBzT9q1zpSvf__PLUS__uAgZw==&bc=+&sequence=590,2025-11-11
Senior Java Microservice Developer,ORACLE,2025-10-24,Mumbai,5-7 Years,"['microservices architecture', 'technical design expertise', 'continuous learning mindset', 'automated testing techniques', 'orchestration', 'docker', 'rest', 'oracle']",https://m.timesjobs.com/mobile/job-detail/senior-java-microservice-developer-oracle-mumbai-5-to-7-yrs-jobid-PE__PLUS__04N0J6ZpzpSvf__PLUS__uAgZw==&bc=+&sequence=591,2025-11-11
Senior Java Developer - Bangalore,Photon,2025-10-24,Bengaluru,6-9 Years,"['java development', 'spring boot', 'restful services', 'streaming data', 'message bus systems', 'java developer', 'devops']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-bangalore-photon-bengaluru-bangalore-6-to-9-yrs-jobid-ryry5OG1FatzpSvf__PLUS__uAgZw==&bc=+&sequence=592,2025-11-11
Java Full stack Developer,IQVIA,2025-10-24,Bengaluru,0-1 Years,"['software development object oriented programming front end development back end development database management', 'python', 'css', 'javascript', 'ruby', 'php', 'html', 'website development']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-iqvia-bengaluru-bangalore-0-to-1-yrs-jobid-Pou7o3z34EFzpSvf__PLUS__uAgZw==&bc=+&sequence=593,2025-11-11
Senior Fullstack Java Developer,SRIJAN TECHNOLOGIES,2025-10-24,Gurgaon,4-9 Years,"['full stack java', 'spring boot', 'react', 'js development', 'database management', 'test driven development', 'orchestration', 'message broker', 'react.js', 'api', 'java developer', 'infrastructure', '.net', 'gateway']",https://m.timesjobs.com/mobile/job-detail/senior-fullstack-java-developer-srijan-technologies-gurgaon-4-to-9-yrs-jobid-2j5tuw5LOf1zpSvf__PLUS__uAgZw==&bc=+&sequence=594,2025-11-11
Core JAVA Technical Lead,Sopra Steria,2025-10-24,Bengaluru,6-8 Years,"['java development', 'eclipse rcp framework', 'restful api integration', 'agile/safe methodologies', 'c/c programming', 'maven', 'forms']",https://m.timesjobs.com/mobile/job-detail/core-java-technical-lead-sopra-steria-bengaluru-bangalore-6-to-8-yrs-jobid-QU6fdWFsBB5zpSvf__PLUS__uAgZw==&bc=+&sequence=595,2025-11-11
Lead Engineer - Java Developer,CARRIER,2025-10-24,Hyderabad,5-9 Years,"['java full stack', 'core java expertise', 'test driven development', 'restful web services', 'sql/nosql databases', 'html5', 'ajax', 'sso', 'java servlets', 'maven', 'javascript', 'java developer', 'jsp', 'exception handling', 'mockito', 'jquery', 'spring mvc', 'uml', 'oops', 'linux', 'software engineer', 'junit', 'mobile', 'gradle', 'j2ee technologies']",https://m.timesjobs.com/mobile/job-detail/lead-engineer-java-developer-carrier-hyderabad-secunderabad-5-to-9-yrs-jobid-6GBygYdIyt1zpSvf__PLUS__uAgZw==&bc=+&sequence=499,2025-11-11
Java Script - Senior Developer,Valtech,2025-10-24,Gandhinagar,5-8 Years,"['javascript applications', 'react', 'js expertise', 'node', 'js proficiency', 'tdd approach', 'agile methodologies', 'telematics', 'docker', 'react.js', 'node.js']",https://m.timesjobs.com/mobile/job-detail/java-script-senior-developer-valtech-gandhinagar-5-to-8-yrs-jobid-38xOCqHysIdzpSvf__PLUS__uAgZw==&bc=+&sequence=597,2025-11-11
Senior Software Engineer (Java),CDK Global,2025-10-24,Hyderabad,0-2 Years,"['java programming', 'spring framework', 'sql database', 'problem solving', 'technical documentation']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-cdk-global-hyderabad-secunderabad-0-to-2-yrs-jobid-ZtMlIziKfPpzpSvf__PLUS__uAgZw==&bc=+&sequence=596,2025-11-11
Java Microservices Developer,ORACLE,2025-10-24,Bengaluru,5-7 Years,"['java development', 'springboot framework', 'microservices architecture', 'devops tools', 'sql proficiency', 'oracle', 'debugging', 'oracle sql']",https://m.timesjobs.com/mobile/job-detail/java-microservices-developer-oracle-bengaluru-bangalore-5-to-7-yrs-jobid-F5FP4__PLUS__RGc2BzpSvf__PLUS__uAgZw==&bc=+&sequence=414,2025-11-11
Software Engineer - Java PL/SQL,NIELSEN,2025-10-24,Bengaluru,5-8 Years,"['t sql development', 'code optimization', 'database troubleshooting', 'performance tuning', 'code refactoring', 'information technology', 't-sql', 'database development', 'git', 'sql developer', 'debugging', 'pl/sql', 'database security', 'svn', 'triggers']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-pl-sql-nielsen-bengaluru-bangalore-5-to-8-yrs-jobid-k7IJ71sKpyNzpSvf__PLUS__uAgZw==&bc=+&sequence=881,2025-11-11
Staff Engineer - Java Full stack,IG Group,2025-10-24,Bengaluru,10-13 Years,"['java development', 'microservices architecture', 'restful web services', 'aws deployment', 'agile methodologies', 'css', 'orchestration', 'sql', 'spring', 'react.js', 'security', 'html', 'oracle', 'javascript', 'spring boot', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/staff-engineer-java-full-stack-ig-group-bengaluru-bangalore-10-to-13-yrs-jobid-0acO__PLUS__K0jXZdzpSvf__PLUS__uAgZw==&bc=+&sequence=841,2025-11-11
"Manager, Software Engineering(Java, AWS)",autodesk india pvt ltd,2025-10-24,Pune,1-10 Years,"['cloud services development', 'object oriented analysis', 'aws technologies proficiency', 'agile/scrum methodology', 'java', 'mysql', 'api', 'aps', 'nosql', 'ooad', 'scala', 'software design', 'docker', 'security', 'database', 'iam', 'uml', 'ant', 'gradle', 'consultant', 'splunk']",https://m.timesjobs.com/mobile/job-detail/manager-software-engineering-java-aws-autodesk-india-pvt-ltd-pune-1-to-10-yrs-jobid-l9nAwYTkLC5zpSvf__PLUS__uAgZw==&bc=+&sequence=840,2025-11-11
Java Fullstack Developer- Core banking,ORACLE,2025-10-24,Bengaluru,5-10 Years,"['full stack development', 'microservices architecture', 'java and spring boot', 'oracle and sql', 'agile methodology', 'css', 'html5', 'ajax', 'software engineering', 'python', 'javascript', 'messaging', 'soap', 'unix', 'bootstrap', 'git', 'senior software developer', 'linux', 'json', 'debugging', 'jpa', 'rest', 'svn', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-developer-core-banking-oracle-bengaluru-bangalore-5-to-10-yrs-jobid-7cHIqhOBxcZzpSvf__PLUS__uAgZw==&bc=+&sequence=839,2025-11-11
Senior Technical Lead Architect - JAVA,ORACLE,2025-10-24,Netherlands,5-10 Years,"['java software development', 'cloud solutions engineering', 'technical problem solving', 'team collaboration', 'code quality assurance', 'oracle', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/senior-technical-lead-architect-java-oracle-netherlands-bengaluru-bangalore-5-to-10-yrs-jobid-GYyeKBir4LJzpSvf__PLUS__uAgZw==&bc=+&sequence=838,2025-11-11
Fullstack Java Technical Lead - IT,Flex,2025-10-24,Coimbatore,5-8 Years,"['java development', 'database administration', 'application security', 'software development life cycle', 'troubleshooting solutions', 'qa', 'ui', 'testing', 'sdlc', 'tfs', 'solution architect', 'operating system', 'uat', 'user acceptance']",https://m.timesjobs.com/mobile/job-detail/fullstack-java-technical-lead-it-flex-coimbatore-5-to-8-yrs-jobid-BjOq3mvimaxzpSvf__PLUS__uAgZw==&bc=+&sequence=837,2025-11-11
Senior Software Engineer- Java Backend,Paytm,2025-10-24,Mumbai,4-8 Years,"['java programming', 'spring framework', 'microservices architecture', 'restful apis', 'ci/cd pipelines', 'cloud services', 'orchestration', 'docker', 'spring boot', 'security', 'git', 'spring mvc']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-backend-paytm-mumbai-bengaluru-bangalore-noida-greater-noida-4-to-8-yrs-jobid-3__PLUS__ePpvrtnNJzpSvf__PLUS__uAgZw==&bc=+&sequence=879,2025-11-11
"Software Engineering Manager(Java, AWS)",autodesk india pvt ltd,2025-10-24,Pune,10-12 Years,"['cloud services development', 'team leadership & management', 'api strategy implementation', 'agile methodologies expertise', 'lucene', 'games', 'software engineering', 'aps', 'information retrieval', 'consultant']",https://m.timesjobs.com/mobile/job-detail/software-engineering-manager-java-aws-autodesk-india-pvt-ltd-pune-10-to-12-yrs-jobid-y18oHr2La9pzpSvf__PLUS__uAgZw==&bc=+&sequence=880,2025-11-11
Analytic Scientist/ AI Developer ( Java),FICO,2025-10-24,Bengaluru,4-5 Years,"['predictive modeling', 'data analysis', 'statistical techniques', 'algorithm selection', 'data mining', 'algorithms', 'c', 'software design', 'artificial intelligence', 'security', 'java', 'perl', 'python', 'machine learning']",https://m.timesjobs.com/mobile/job-detail/analytic-scientist-ai-developer-java-fico-bengaluru-bangalore-4-to-5-yrs-jobid-Ndu__PLUS__NgAK659zpSvf__PLUS__uAgZw==&bc=+&sequence=820,2025-11-11
Senior Java Developer,ORACLE,2025-10-24,Chennai,8-10 Years,"['java development', 'spring framework', 'front end development', 'rest api design', 'ci/cd pipelines', 'hibernate', 'sql', 'docker', 'database', 'git', 'postgresql', 'jpa', 'mysql', 'mongodb', 'oracle', 'maven', 'nosql', 'gradle', 'spring boot', 'spring security', 'cassandra']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-oracle-chennai-8-to-10-yrs-jobid-QqeZeqMuZndzpSvf__PLUS__uAgZw==&bc=+&sequence=405,2025-11-11
Senior Java Microservices Developer - Bangalore,CAPCO,2025-10-24,Bengaluru,7-10 Years,"['java microservices development', 'spring boot expertise', 'api framework design', 'database', 'bpm', 'rest', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-microservices-developer-bangalore-capco-bengaluru-bangalore-7-to-10-yrs-jobid-YT2o6XN0IqpzpSvf__PLUS__uAgZw==&bc=+&sequence=819,2025-11-11
Staff Software Engineer - Java Developer,ServiceNow,2025-10-24,Hyderabad,10-13 Years,"['java programming', 'software design', 'test automation', 'code review practices', 'scalable systems', 'algorithms', 'software engineering', 'data structures', 'san', 'messaging', 'servicenow']",https://m.timesjobs.com/mobile/job-detail/staff-software-engineer-java-developer-servicenow-hyderabad-secunderabad-10-to-13-yrs-jobid-ZB5MVNL__SLASH__SuZzpSvf__PLUS__uAgZw==&bc=+&sequence=818,2025-11-11
Staff Engineer - Java Full stack,IG Group,2025-10-24,Bengaluru,10-13 Years,"['java development', 'microservices architecture', 'restful web services', 'aws deployment', 'agile methodologies', 'css', 'orchestration', 'sql', 'spring', 'react.js', 'security', 'html', 'oracle', 'javascript', 'spring boot', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/staff-engineer-java-full-stack-ig-group-bengaluru-bangalore-10-to-13-yrs-jobid-0acO__PLUS__K0jXZdzpSvf__PLUS__uAgZw==&bc=+&sequence=817,2025-11-11
